path	transcript	t1	t2
S78-19	(а-а) (э-э) (э) (э-э) прислали (и-и) (и) (э-э) заведующе(:)й (и-э) ну(:) *П уддэшки там / да ?	153.73	162.125
S78-19	ну там ... # для заведующей ?	163.162	164.195
S78-19	ну / п... прислали вам или нет ?	167.90699999999998	169.54500000000002
S78-19	то есть вы не знаете / да ?	169.648	170.708
S78-19	завтра уже будет её новая *Н ?	196.432	198.006
S78-19	(а) один икс ?	199.261	199.958
S78-19	да // # да ?	200.789	201.084
S78-19	в принципе / такое(?) ...	205.594	206.597
S78-19	а вдруг там что-то произошло ?	206.935	208.438
S78-19	вы сейчас на одной кассе работаете / да ?	220.121	221.744
S78-19	на одной / да / на этой и на этой // @ а ?	221.744	223.28199999999998
S78-19	значит / вот эти две работают / *Н ?	223.28199999999998	225.091
S78-19	(а-у) я говорил *П вы ? # а / я лично / да ? # да / то есть / да ? а на этой сегодня работали вообще ?	225.091	229.726
S78-19	а(:) / это просто ... да ?	231.126	232.316
S78-19	ну дайте (з) я тогда тут(:) тоже / пока *В ой / а можно выйти отсюда / да / просто / да ? @ да //	232.577	236.80599999999998
S78-19	у нас там *Н ?	269.841	272.175
S78-19	что ?	276.061	876.032
S78-19	пока ?	276.791	277.321
S78-19	можно я *Н ?	285.772	286.507
S78-19	сейчас *Н ? # так //	298.576	300.184
S78-19	Саша% / а где ключи от косметики ?	303.002	304.69
S78-19	*Н / где ключи ?	307.468	308.438
S78-19	большие которые ?	309.159	310.311
S78-19	(а-а) ага / да / Сергей% ?	323.798	325.365
S78-19	ага / приветствую // @ что такое(?) ?	325.481	326.285
S78-19	слушай / у тебя есть минут пять ?	326.691	327.966
S78-19	съездил (...) Саша% с *Н / и я вот (у-у) *Н запускаю операционку(?) / *В там всё-таки мне нужно / знаешь / немного порасшифровать эту комплектацию компьютеров // @ *Н ? *П ага //	329.544	338.229
S78-19	здесь () короче / *Н строчек(?) //	348.506	349.751
S78-19	ну / слушай / а это надо (э-э) (а-а) к (а-а) / ну я понял там / да / *В (э-э) то есть ... # ну вот смотри / ну / давай / что это ?	350.037	355.824
S78-19	(а-а) ... # *Н / характеристики чего это ?	355.971	358.401
S78-19	(а-а) ну (у-у) (у) как бы (э) / по идее / это () это это наимено... наименование (э-у) компьютера / то есть у Хьюлета$ (а-э) кажды(:)й / ну / вот то что они выпускают там / да / это ? # *Н  //	358.873	369.261
S78-19	нет / ну (...) просто скажи / три / это что ?	374.261	376.899
S78-19	это тип / процессора ? # да (э-э) да / ай третий // # там ещё что-то / *Н //	379.574	383.0
S78-19	(а-а) хат(?) ... # *Н //	383.0	384.063
S78-19	да // то есть это процессор там / ай третий там / да // @ процессор(?) ? *П @ ага //	384.175	386.895
S78-19	четыре () тысячи / девяносто шесть / триста шестьдесят два / это () это что такое ? # это (а-а) оперативная память //	387.479	391.937
S78-19	оперативная память / *В а пятьсот *Н ? # это (а-а) аш дэ дэ //	392.202	397.067
S78-19	ну / это (э-х) ... # это хард ? # ага //	400.933	402.445
S78-19	что вы / подключили ? *Н // # *Н / это что такое ?	402.445	405.904
S78-19	(а-а) ещё раз (э-э) что ?	406.304	408.351
S78-19	*Н хороший(?) / *Н (паблишёры? подлишёры?) (...) цэ / жэ / а //	410.201	413.842
S78-19	(а-а) а / ну это этот (э-э) *В встроенная видеокарта там / да / а то (о-о) ... # там видеокарта ? # да //	414.46500000000003	421.798
S78-19	(а-а) вэ (...) а / остальные *Н она не поднесёт(?) // @ *Н ? *П девушка ?	434.395	437.87
S78-19	(э-у) (...) поки(?)... (э-э) *Н две () две тысячи шестьсот *Н // # то есть (э) как бы (э-э) ай пять это тип () тип процессора (э-э) с (э-э) две тясячи шестьсот / ну / это / чс... ну / как бы / частота // @ вспоминай / как ты манипуляции всем *Н //	439.831	452.017
S78-19	так / это / получается / следующее / гигабайт / пятьсот гигабайт / это операционные(?) *Н // @ да //	458.384	463.494
S78-19	ага // # да / с принтером понятно / с *Н (делосом?) / в принципе (...) понятно / здесь интера... так так так / какие ещё / какие ещё то / сейчас сейчас / погоди //	471.319	480.262
