path	transcript	t1	t2	quest_num
ordS98-18	побил (?) *Н / нет ?	813.374	814.5840000000001	questions_wav/ordS98-18_question_1920.wav
ordS98-18	ну все показания видимо в эту *Н // # мо её ... её выпишут в четверг ? # да / ну так // # а она в пятницу поедет ещё за справкой ?	839.957	847.155	questions_wav/ordS98-18_question_1921.wav
ordS98-18	зачем ?	847.491	848.304	questions_wav/ordS98-18_question_1922.wav
ordS98-18	[м] ?	873.028	1887.216	questions_wav/ordS98-18_question_1923.wav
ordS98-18	что кисунь ?	883.713	884.387	questions_wav/ordS98-18_question_1924.wav
ordS98-18	а что она ? у неё руки не работают что ли ? я не понимаю / почему она ходить *Н //	903.016	906.796	questions_wav/ordS98-18_question_1925.wav
ordS98-18	и она лежит / не встаёт // # а где она заработала её ?	922.148	924.0	questions_wav/ordS98-18_question_1926.wav
ordS98-18	ну и всё // @ она ?	964.2	964.827	questions_wav/ordS98-18_question_1927.wav
ordS98-18	а что ещё врач_то сказал вам ?	974.398	976.074	questions_wav/ordS98-18_question_1928.wav
ordS98-18	то есть сегодня он должен был ? # сегодня должен был сделать блокаду // что(:) ... в(:) (а-а) это всё будет два три месяца длиться //	983.834	991.13	questions_wav/ordS98-18_question_1929.wav
ordS98-18	тогда ты уже вообще лежишь и лежишь // # вообще () лежишь и лежишь // # слушай / а у тёти Веры% ... она хоть сама ходит или вообще не ходит ?	1041.65	1046.85	questions_wav/ordS98-18_question_1930.wav
ordS98-18	так она не ходит // # то есть она тоже лежит всё время что ли ?	1047.422	1049.976	questions_wav/ordS98-18_question_1931.wav
ordS98-18	что моя хорошая ?	1059.826	1060.828	questions_wav/ordS98-18_question_1932.wav
ordS98-18	пошли(:) // # там дождик идёт // а ты сюда пришла в сапогах резиновых / принцесса моя ? @ *Н // нет //	1061.4470000000001	1068.565	questions_wav/ordS98-18_question_1933.wav
ordS98-18	мы в туфельках пришли // # в туфельках ? лаковых ? # *Н //	1069.7	1072.391	questions_wav/ordS98-18_question_1934.wav
ordS98-18	в лаковых небось ?	1073.11	1074.28	questions_wav/ordS98-18_question_1935.wav
ordS98-18	где больно ?	1079.255	1079.985	questions_wav/ordS98-18_question_1936.wav
ordS98-18	ворона там прилетела ?	1083.313	1084.8	questions_wav/ordS98-18_question_1937.wav
ordS98-18	Лёва% / самый главный едок ?	1094.12	1095.752	questions_wav/ordS98-18_question_1938.wav
ordS98-18	Лёва сегодня лучше всех себя вёл ?	1099.161	1100.821	questions_wav/ordS98-18_question_1939.wav
ordS98-18	вы слушались бабушку ?	1103.043	1104.17	questions_wav/ordS98-18_question_1940.wav
ordS98-18	кто больше всех прочитал ?	1107.029	1109.094	questions_wav/ordS98-18_question_1941.wav
ordS98-18	мама / *Н пять ?  @  он книгу поставила на место ?	1114.953	1116.638	questions_wav/ordS98-18_question_1942.wav
ordS98-18	только форму нам надо // а ты знаешь / что сверху нельзя *Н выщипывать ? @ мама / можно *Н //	1120.797	1125.36	questions_wav/ordS98-18_question_1943.wav
ordS98-18	а оно что / спасло (?) что-то ?	1133.575	1134.751	questions_wav/ordS98-18_question_1944.wav
ordS98-18	 а открытая заранее наверно не хранится ?	1138.79	1140.834	questions_wav/ordS98-18_question_1945.wav
ordS98-18	что зай ? @ это (?) //	1152.096	1153.137	questions_wav/ordS98-18_question_1946.wav
ordS98-18	ну это какая-то хорошая окраска # нет / а что за цвет ?	1171.066	1174.002	questions_wav/ordS98-18_question_1947.wav
ordS98-18	два ?	1177.776	1178.082	questions_wav/ordS98-18_question_1948.wav
ordS98-18	что сделать ?	1209.726	1210.56	questions_wav/ordS98-18_question_1949.wav
ordS98-18	сейчас будем чай пить / да / ба ?	1215.581	1216.711	questions_wav/ordS98-18_question_1950.wav
ordS98-18	Лёва% будет чай пить ?	1218.721	1219.987	questions_wav/ordS98-18_question_1951.wav
ordS98-18	будешь ?	1225.487	1225.873	questions_wav/ordS98-18_question_1952.wav
ordS98-18	Лера% там / подальше сидит ?	1226.962	1228.24	questions_wav/ordS98-18_question_1953.wav
ordS98-18	нормально *Н ?	1263.834	1264.633	questions_wav/ordS98-18_question_1954.wav
ordS98-18	а почему не дают ?	1289.131	1290.286	questions_wav/ordS98-18_question_1955.wav
ordS98-18	ля-ля (?) // @ как там *Н / больше чем надо взяли детей ?	1309.722	1313.052	questions_wav/ordS98-18_question_1956.wav
ordS98-18	ты такой уже большой / да ?	1344.512	1346.644	questions_wav/ordS98-18_question_1957.wav
ordS98-18	Лёва% маленький ?	1350.014	1351.112	questions_wav/ordS98-18_question_1958.wav
ordS98-18	Кир% / а ты большая ?	1351.997	1353.0529999999999	questions_wav/ordS98-18_question_1959.wav
ordS98-18	а почему тебя бабушка кормит тогда ? смотри / Лёва% сам кушает //	1357.148	1360.494	questions_wav/ordS98-18_question_1960.wav
ordS98-18	ты большая ? # да // @ *Н //	1370.521	1372.585	questions_wav/ordS98-18_question_1961.wav
ordS98-18	баба // # сыр ?	1387.789	1388.648	questions_wav/ordS98-18_question_1962.wav
ordS98-18	барни # а где там старшая *Н ? @  а дай ещё барни мне(:) //	1405.127	1409.453	questions_wav/ordS98-18_question_1963.wav
ordS98-18	баба / можно мне барни ?	1412.716	1415.372	questions_wav/ordS98-18_question_1964.wav
ordS98-18	что дать вам ?	1416.196	1416.834	questions_wav/ordS98-18_question_1965.wav
ordS98-18	ты зачем фёрби уронила ? он же сейчас плакать будет / поднимай его быстрее // поднимай //	1426.509	1431.238	questions_wav/ordS98-18_question_1966.wav
ordS98-18	ну что / как Лёша вчера ?	1433.275	1434.336	questions_wav/ordS98-18_question_1967.wav
ordS98-18	у-у // вы что мультики смотрите ? # угу //	1458.175	1460.414	questions_wav/ordS98-18_question_1968.wav
ordS98-18	про что мультики ?	1461.159	1461.953	questions_wav/ordS98-18_question_1969.wav
ordS98-18	Варь% / как на даче дела ?	1465.317	1466.464	questions_wav/ordS98-18_question_1970.wav
ordS98-18	не холодно ?	1466.702	1467.386	questions_wav/ordS98-18_question_1971.wav
ordS98-18	за грибами ходили ?	1468.727	1469.801	questions_wav/ordS98-18_question_1972.wav
ordS98-18	что ни одного гриба не нашли ?	1472.135	1473.781	questions_wav/ordS98-18_question_1973.wav
ordS98-18	а папа тоже не нашёл ? # а... а мы находили поганки с Тёмой% // @ *N //	1474.378	1478.405	questions_wav/ordS98-18_question_1974.wav
ordS98-18	поняли ?	1491.575	1492.077	questions_wav/ordS98-18_question_1975.wav
ordS98-18	вы запомнили ?	1493.144	1493.988	questions_wav/ordS98-18_question_1976.wav
ordS98-18	Тёма% / а ты ?	1494.927	1495.647	questions_wav/ordS98-18_question_1977.wav
ordS98-18	что такое ?	1497.476	1498.204	questions_wav/ordS98-18_question_1978.wav
ordS98-18	сядешь рядом с Варей% Кир% ?	1502.877	1504.307	questions_wav/ordS98-18_question_1979.wav
ordS98-18	Варюш% как там у вас говорят у Димы% был день рождения / да ?	1513.826	1516.619	questions_wav/ordS98-18_question_1980.wav
ordS98-18	ну и что там было ? кто к нему приходил ?	1517.466	1519.583	questions_wav/ordS98-18_question_1981.wav
ordS98-18	что был () за праздник ?	1521.418	1522.718	questions_wav/ordS98-18_question_1982.wav
ordS98-18	а к.. что был за праздник ? кто там вас развлекал ?	1526.305	1528.794	questions_wav/ordS98-18_question_1983.wav
ordS98-18	кто-нибудь приходил с вами играть ?	1528.794	1530.56	questions_wav/ordS98-18_question_1984.wav
ordS98-18	[м] // во что вы играли ? @ а я ...	1535.938	1537.707	questions_wav/ordS98-18_question_1985.wav
ordS98-18	ты на даче была ?	1540.396	1541.257	questions_wav/ordS98-18_question_1986.wav
ordS98-18	угу // # у Вари% ?	1541.409	1542.276	questions_wav/ordS98-18_question_1987.wav
ordS98-18	и у Ильи% / да ?	1547.036	1548.182	questions_wav/ordS98-18_question_1988.wav
ordS98-18	с Варей% посидишь ?	1589.951	1590.713	questions_wav/ordS98-18_question_1989.wav
ordS98-18	а что ?	1600.62	1601.189	questions_wav/ordS98-18_question_1990.wav
ordS98-18	ну что ты ? пошли со мной //	1601.752	1603.205	questions_wav/ordS98-18_question_1991.wav
ordS98-18	а что ты ? встала да пошла // что слёзы_то лить //	1605.012	1607.652	questions_wav/ordS98-18_question_1992.wav
ordS98-18	кто слёзы льёт ?	1608.638	1609.802	questions_wav/ordS98-18_question_1993.wav
ordS98-18	дать тебе его ?	1632.761	1633.675	questions_wav/ordS98-18_question_1994.wav
ordS98-18	мы с тобой ещё собираем денюжки на фёрби / да ?	1652.564	1655.227	questions_wav/ordS98-18_question_1995.wav
ordS98-18	что баб / ты что-нибудь подшила ?	1656.71	1657.905	questions_wav/ordS98-18_question_1996.wav
ordS98-18	может белую дать ?	1680.163	1681.304	questions_wav/ordS98-18_question_1997.wav
ordS98-18	кто ?	1698.607	1762.252	questions_wav/ordS98-18_question_1998.wav
ordS98-18	мама это ... # это твоя // # ну (...) что ты / а ?	1712.565	1715.275	questions_wav/ordS98-18_question_1999.wav
ordS98-18	какую эту ?	1729.22	1729.955	questions_wav/ordS98-18_question_2000.wav
ordS98-18	вот такую могу дать конфетку мармеладку // будешь ? @ *К //	1740.964	1744.054	questions_wav/ordS98-18_question_2001.wav
ordS98-18	можно я ей вот такую одну дам ?	1747.405	1748.924	questions_wav/ordS98-18_question_2002.wav
ordS98-18	а что такое ?	1800.52	1801.221	questions_wav/ordS98-18_question_2003.wav
ordS98-18	ты тетрадку в папку положила ? ты взяла его папку ?	1808.133	1810.534	questions_wav/ordS98-18_question_2004.wav
ordS98-18	а Тёму туда надо вести ?	1814.479	1815.816	questions_wav/ordS98-18_question_2005.wav
ordS98-18	угу // # угу ?	1829.172	1829.835	questions_wav/ordS98-18_question_2006.wav
ordS98-18	нет ? # *Н // # мне тоже кажется / что он больше не будет //	1874.655	1876.902	questions_wav/ordS98-18_question_2007.wav
ordS98-18	а где у нас Варя% ?	1881.418	1882.463	questions_wav/ordS98-18_question_2008.wav
ordS98-18	Лёв% / где у нас Варя% ?	1884.138	1885.362	questions_wav/ordS98-18_question_2009.wav
